Displacement - Plot 0	Force - Plot 0	
9,8832	20,1614	
9,78771	20,137	
9,69421	20,0883	
9,5932	20,0883	
9,50453	20,0883	
9,41123	20,0153	
9,31773	19,9422	
9,20596	19,9179	
9,11118	19,8692	
9,0432	19,7718	
8,95492	19,6987	
8,84399	19,7231	
8,74899	19,6257	
8,65347	19,65	
8,55952	19,6013	
8,46579	19,5526	
8,37116	19,5039	
8,27656	19,4796	
8,18164	19,3822	
8,08645	19,3091	
7,99201	19,2848	
7,89823	19,2117	
7,80238	19,2117	
7,70852	19,1874	
7,61475	19,1387	
7,53564	19,0413	
7,45764	19,0656	
7,37931	18,9439	
7,28418	18,8709	
7,18978	18,8465	
7,09577	18,7978	
7,00991	18,7491	
6,92243	18,6761	
6,82759	18,7004	
6,73352	18,6517	
6,63896	18,53	
6,54415	18,4569	
6,43294	18,4082	
6,33944	18,3839	
6,24449	18,2865	
6,14937	18,2621	
6,0647	18,0917	
5,97681	17,9699	
5,88149	17,9456	
5,79738	17,8725	
5,70979	17,8238	
5,63041	17,7264	
5,53642	17,629	
5,44147	17,556	
5,34741	17,4586	
5,25136	17,4099	
5,17402	17,3612	
5,07873	17,2151	
4,98442	17,0933	
4,89008	16,9959	
4,79502	16,9472	
4,70058	16,8742	
4,60479	16,7524	
4,51027	16,655	
4,43236	16,5333	
4,33874	16,509	
4,23762	16,3629	
4,15026	16,2168	
4,05515	16,095	
3,9605	15,9246	
3,87721	15,8272	
3,78879	15,7054	
3,7099	15,5837	
3,61474	15,4619	
3,52027	15,3158	
3,42591	15,1454	
3,33148	15,0236	
3,21943	14,8775	
3,12629	14,6584	
3,03057	14,4879	
2,92056	14,2931	
2,82532	14,0497	
2,72508	13,9036	
2,6475	13,6601	
2,55957	13,4896	
2,46454	13,2948	
2,36888	13,027	
2,27497	12,6617	
2,19066	12,3695	
2,10329	12,0773	
2,01801	11,8825	
1,93127	11,566	
1,83683	11,2251	
1,74241	10,8599	
1,64583	10,3485	
1,55242	10,0563	
1,45789	9,61805	
1,36369	9,13106	
1,28483	8,61972	
1,18955	8,32752	
1,09436	7,79184	
1,00009	7,2318	
0,89056	6,57436	
0,779765	5,74648	
0,684718	4,8212	
0,591153	4,01767	
0,494591	3,06804	
0,400944	2,1671	
0,306457	1,09573	
0,222232	0,170446	
0,135356	-0,584388	
0,039254	-1,09573	
-0,000264	-1,24182	
-0,000148	-1,31487	
-0,000132	-1,29052	
-0,000132	-1,26617	
-0,000132	-1,26617	
-0,000132	-1,26617	
-0,000132	-1,26617	
-0,000132	-1,24182	
-0,000132	-1,24182	
-0,000132	-1,24182	
-0,000132	-1,24182	
-0,000132	-1,21747	
-0,000132	-1,21747	
-0,000132	-1,21747	
-0,000132	-1,21747	
-0,000132	-1,21747	
-0,000132	-1,21747	
-0,000132	-1,19312	
-0,000132	-1,19312	
-0,000132	-1,19312	
-0,000132	-1,19312	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,16878	
-0,000132	-1,14443	
-0,000132	-1,14443	
-0,000132	-1,14443	
-0,000132	-1,14443	
-0,000132	-1,14443	
-0,000132	-1,14443	
-0,000132	-1,14443	
-0,000132	-1,14443	
-0,000132	-1,14443	
-0,000132	-1,14443	
